country,date,sentiment,Imports,Exports,immigrants,percPop,emigrants,kilometers,miles,ideology,rsf
Kazakhstan,2022-06-01,,806180000.0,424540000.0,3732073.0,19.88,4203899.0,2626.0,1632.0,1.0,48.0
Kenya,2022-06-01,0.16,17050000.0,155010000.0,1050147.0,1.95,535348.0,5421.0,3368.0,1.0,
Lebanon,2022-06-01,0.3,4400000.0,386040000.0,1712762.0,25.09,856814.0,1661.0,1032.0,1.0,46.0
Lithuania,2022-06-01,0.12708333333333335,1230000000.0,553370000.0,145184.0,5.33,658057.0,905.0,562.0,2.0,84.0
Macedonia,2022-06-01,0.1,21530000.0,120710000.0,,,,1055.0,656.0,2.0,68.0
Mali,2022-06-01,,6600000.0,28210000.0,485829.0,2.4,1303511.0,4668.0,2901.0,0.0,54.0
Mexico,2022-06-01,-0.4,299680000.0,188570000.0,1197624.0,0.93,11185737.0,10779.0,6698.0,2.0,47.0
Netherlands,2022-06-01,-0.0031250000000000028,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
New Zealand,2022-06-01,0.0208333333333333,23900000.0,11800000.0,1381724.0,28.65,806159.0,17058.0,10599.0,3.0,83.0
Nigeria,2022-06-01,0.034090909090909075,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
Norway,2022-06-01,0.0,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-06-01,0.0625,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Philippines,2022-06-01,0.07500000000000001,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-06-01,0.0,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-06-01,-0.03333333333333333,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Russian Federation,2022-06-01,0.0,,,,,,,,,
Slovakia,2022-06-01,0.2,927180000.0,948560000.0,197161.0,3.61,419651.0,844.0,524.0,2.0,78.0
South Africa,2022-06-01,0.0,95950000.0,21870000.0,2860495.0,4.82,914901.0,8816.0,5478.0,2.0,75.0
Spain,2022-06-01,0.0472222222222222,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sweden,2022-06-01,-0.125,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-06-01,0.0,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Thailand,2022-06-01,-0.1,252100000.0,262990000.0,3632496.0,5.2,1086985.0,7213.0,4482.0,0.0,50.0
Trinidad and Tobago,2022-06-01,-0.0777777777777777,,,,,,,,,
Turkey,2022-06-01,-0.08333333333333333,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Ukraine,2022-06-01,-0.07048611111111112,,,,,,,,,
United Kingdom,2022-06-01,0.19846565656565654,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-06-01,0.06322527885027884,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
Uruguay,2022-06-01,,1860000.0,3200000.0,108267.0,3.12,367060.0,12435.0,7727.0,3.0,72.0
Australia,2022-06-10,0.03409090909090905,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-06-10,-0.05,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Azerbaijan,2022-06-10,0.0,651710000.0,389530000.0,252228.0,2.49,1163922.0,1591.0,989.0,1.0,39.0
Belgium,2022-06-10,0.0,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Brazil,2022-06-10,-0.0666666666666666,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
Canada,2022-06-10,-0.033030303030303056,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Chile,2022-06-10,0.0,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
Croatia,2022-06-10,0.2,65410000.0,46590000.0,528056.0,12.86,1039526.0,1267.0,787.0,2.0,70.0
Czechia,2022-06-10,0.0,,,,,,,,,
Denmark,2022-06-10,-0.5,295480000.0,279840000.0,717574.0,12.39,257025.0,1703.0,1058.0,3.0,90.0
Egypt,2022-06-10,-0.1166666666666666,144920000.0,1910000000.0,543937.0,0.53,3610461.0,2397.0,1489.0,1.0,30.0
Eritrea,2022-06-10,0.4,55940.0,11510000.0,13934.0,0.39,802822.0,3775.0,2346.0,0.0,19.0
Estonia,2022-06-10,0.4,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Ethiopia,2022-06-10,0.1428571428571428,6560000.0,245730000.0,1085517.0,0.94,946129.0,4449.0,2764.0,1.0,50.0
Finland,2022-06-10,0.19999999999999998,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-06-10,0.25,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Germany,2022-06-10,0.005555555555555545,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Ghana,2022-06-10,0.0,129940000.0,136990000.0,476412.0,1.53,1004324.0,5415.0,3365.0,2.0,67.0
Honduras,2022-06-10,0.0,7930000.0,5030000.0,39195.0,0.4,985077.0,10640.0,6611.0,1.0,
India,2022-06-10,0.022727272727272697,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-06-10,-0.10000000000000002,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Ireland,2022-06-10,-0.2714285714285714,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Israel,2022-06-10,0.0,211520000.0,711700000.0,1953575.0,22.57,358691.0,1952.0,1213.0,3.0,59.0
Italy,2022-06-10,0.17222222222222222,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Japan,2022-06-10,-0.18229166666666666,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Jordan,2022-06-10,0.0,7620000.0,193810000.0,3457691.0,33.89,814909.0,2025.0,1258.0,0.0,
Kazakhstan,2022-06-10,,806180000.0,424540000.0,3732073.0,19.88,4203899.0,2626.0,1632.0,1.0,48.0
Kenya,2022-06-10,0.125,17050000.0,155010000.0,1050147.0,1.95,535348.0,5421.0,3368.0,1.0,
"Korea, Republic of",2022-06-10,0.0,,,,,,,,,
Latvia,2022-06-10,0.0,203900000.0,282460000.0,239422.0,12.69,380010.0,1043.0,648.0,3.0,79.0
Lebanon,2022-06-10,0.0,4400000.0,386040000.0,1712762.0,25.09,856814.0,1661.0,1032.0,1.0,46.0
Lithuania,2022-06-10,-0.05,1230000000.0,553370000.0,145184.0,5.33,658057.0,905.0,562.0,2.0,84.0
"Moldova, Republic of",2022-06-10,0.0,,,,,,,,,
Morocco,2022-06-10,0.0,125600000.0,520870000.0,102358.0,0.28,3262222.0,3687.0,2291.0,0.0,
Netherlands,2022-06-10,-0.014285714285714287,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
Norway,2022-06-10,-0.26875,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-06-10,0.0,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Philippines,2022-06-10,0.017045454545454523,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-06-10,0.11616666666666668,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-06-10,-0.018749999999999996,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Qatar,2022-06-10,,17410000.0,140220000.0,2226192.0,77.27,25705.0,3098.0,1925.0,0.0,49.0
Russian Federation,2022-06-10,-0.6,,,,,,,,,
Saint Lucia,2022-06-10,0.175,,,,,,,,,
Saudi Arabia,2022-06-10,-0.5,176730000.0,779550000.0,13454842.0,38.65,299268.0,2986.0,1855.0,0.0,33.0
Senegal,2022-06-10,0.05,2440000.0,123960000.0,274929.0,1.64,693765.0,5608.0,3485.0,2.0,63.0
Sint Maarten (Dutch part),2022-06-10,0.0,,,,,,,,,
Slovenia,2022-06-10,,279790000.0,67380000.0,277964.0,13.37,160197.0,1243.0,772.0,2.0,68.0
South Sudan,2022-06-10,0.0833333333333333,6000.0,3930000.0,882252.0,7.88,2575870.0,4615.0,2868.0,0.0,47.0
Spain,2022-06-10,0.125,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sudan,2022-06-10,0.09999999999999995,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-06-10,0.06000000000000001,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-06-10,-0.044999999999999984,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
"Tanzania, United Republic of",2022-06-10,0.1,,,,,,,,,
Thailand,2022-06-10,0.0,252100000.0,262990000.0,3632496.0,5.2,1086985.0,7213.0,4482.0,0.0,50.0
Turkey,2022-06-10,0.25520833333333337,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Ukraine,2022-06-10,-0.016839826839826842,,,,,,,,,
United Kingdom,2022-06-10,-0.060445004556846677,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-06-10,0.05270859440267335,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
"Venezuela, Bolivarian Republic of",2022-06-10,,,,,,,,,,
Argentina,2022-06-11,,60950000.0,33460000.0,2281728.0,5.05,1076148.0,13402.0,8328.0,2.0,77.0
Australia,2022-06-11,0.32999999999999996,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-06-11,0.25,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Bahamas,2022-06-11,0.0,12600.0,197610.0,63583.0,16.17,53793.0,9211.0,5723.0,,
Bangladesh,2022-06-11,0.3,123310000.0,250570000.0,2115408.0,1.28,7401763.0,5813.0,3612.0,1.0,36.0
Belarus,2022-06-11,0.1,4710000000.0,1460000000.0,1067090.0,11.29,1483626.0,634.0,394.0,1.0,39.0
Belgium,2022-06-11,-0.15625,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Brazil,2022-06-11,0.0,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
Canada,2022-06-11,0.125,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Central African Republic,2022-06-11,,486980.0,1390000.0,88546.0,1.83,816668.0,4744.0,2948.0,1.0,56.0
Chile,2022-06-11,,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
Czechia,2022-06-11,0.1,,,,,,,,,
Denmark,2022-06-11,0.0,295480000.0,279840000.0,717574.0,12.39,257025.0,1703.0,1058.0,3.0,90.0
Dominican Republic,2022-06-11,0.0,7250000.0,360740000.0,603794.0,5.57,1608567.0,9263.0,5756.0,2.0,
Estonia,2022-06-11,0.0,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Ethiopia,2022-06-11,0.1481818181818182,6560000.0,245730000.0,1085517.0,0.94,946129.0,4449.0,2764.0,1.0,50.0
Finland,2022-06-11,-0.02239583333333332,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-06-11,-0.008928571428571428,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Germany,2022-06-11,0.022622912801484246,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Greece,2022-06-11,,448320000.0,221450000.0,1340456.0,12.86,1088507.0,1276.0,793.0,3.0,55.0
Guernsey,2022-06-11,0.0,,,,,,,,,
Honduras,2022-06-11,0.049999999999999996,7930000.0,5030000.0,39195.0,0.4,985077.0,10640.0,6611.0,1.0,
Hungary,2022-06-11,0.1340909090909091,1520000000.0,1580000000.0,584567.0,6.05,714420.0,881.0,547.0,1.0,59.0
India,2022-06-11,0.244140625,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-06-11,-0.0333333333333333,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Ireland,2022-06-11,-0.10416666666666664,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-06-11,0.02749999999999999,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Jamaica,2022-06-11,0.0,454190.0,73730.0,23629.0,0.8,1118931.0,9801.0,6090.0,2.0,
Japan,2022-06-11,0.034375,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Jordan,2022-06-11,-0.375,7620000.0,193810000.0,3457691.0,33.89,814909.0,2025.0,1258.0,0.0,
Kenya,2022-06-11,0.3055555555555555,17050000.0,155010000.0,1050147.0,1.95,535348.0,5421.0,3368.0,1.0,
Latvia,2022-06-11,,203900000.0,282460000.0,239422.0,12.69,380010.0,1043.0,648.0,3.0,79.0
Malaysia,2022-06-11,1.0,276460000.0,136390000.0,3476560.0,10.74,1860037.0,8248.0,5125.0,1.0,
Maldives,2022-06-11,,1290000.0,2980000.0,70079.0,12.96,3715.0,6552.0,4071.0,2.0,
Mali,2022-06-11,0.65,6600000.0,28210000.0,485829.0,2.4,1303511.0,4668.0,2901.0,0.0,54.0
Malta,2022-06-11,,17620000.0,30370000.0,114760.0,25.99,102793.0,1949.0,1211.0,2.0,61.0
Mexico,2022-06-11,-0.1,299680000.0,188570000.0,1197624.0,0.93,11185737.0,10779.0,6698.0,2.0,47.0
Mongolia,2022-06-11,0.375,329570.0,25110000.0,21345.0,0.65,82098.0,1112.0,691.0,2.0,59.0
Myanmar,2022-06-11,0.0,19470000.0,26320000.0,76446.0,0.14,3711751.0,6362.0,3953.0,0.0,25.0
Netherlands,2022-06-11,0.11000000000000001,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
New Zealand,2022-06-11,,23900000.0,11800000.0,1381724.0,28.65,806159.0,17058.0,10599.0,3.0,83.0
Nigeria,2022-06-11,0.0,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
Norway,2022-06-11,0.0,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-06-11,0.4202020202020202,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Philippines,2022-06-11,-0.039999999999999994,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-06-11,0.05810185185185183,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-06-11,0.11,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Romania,2022-06-11,0.0,796060000.0,1500000000.0,705310.0,3.67,3987093.0,541.0,336.0,2.0,68.0
Russia,2022-06-11,0.375,5850000000.0,3350000000.0,11636911.0,7.97,10756697.0,4666.0,2899.0,1.0,45.0
Russian Federation,2022-06-11,0.27499999999999997,,,,,,,,,
Serbia,2022-06-11,-0.5,191120000.0,195730000.0,823011.0,9.42,1003962.0,919.0,571.0,1.0,61.0
South Africa,2022-06-11,-0.012500000000000011,95950000.0,21870000.0,2860495.0,4.82,914901.0,8816.0,5478.0,2.0,75.0
South Sudan,2022-06-11,0.0,6000.0,3930000.0,882252.0,7.88,2575870.0,4615.0,2868.0,0.0,47.0
Spain,2022-06-11,0.0,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sudan,2022-06-11,0.5,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-06-11,0.25833333333333336,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-06-11,0.0,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Trinidad and Tobago,2022-06-11,,,,,,,,,,
Turkey,2022-06-11,,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Ukraine,2022-06-11,-0.04583333333333332,,,,,,,,,
United Kingdom,2022-06-11,0.1141156045751634,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-06-11,0.06250273472047665,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
Venezuela,2022-06-11,,671980.0,5040000.0,1324193.0,4.66,5415337.0,10042.0,6240.0,1.0,37.0
"Venezuela, Bolivarian Republic of",2022-06-11,0.0333333333333333,,,,,,,,,
Zimbabwe,2022-06-11,0.25,2420000.0,40920.0,416141.0,2.8,1243314.0,7497.0,4658.0,1.0,44.0
Armenia,2022-06-12,0.0,24500000.0,130870000.0,190349.0,6.42,958190.0,1437.0,893.0,2.0,68.0
Australia,2022-06-12,-0.0625,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-06-12,0.03461538461538462,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Belgium,2022-06-12,0.14583333333333334,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Brazil,2022-06-12,0.0,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
Bulgaria,2022-06-12,-0.075,514730000.0,781770000.0,184363.0,2.65,1683626.0,767.0,477.0,2.0,59.0
Burundi,2022-06-12,-0.15,246160.0,1620000.0,344767.0,2.9,551105.0,5756.0,3577.0,1.0,55.0
Canada,2022-06-12,0.12225961249398748,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Croatia,2022-06-12,-0.05,65410000.0,46590000.0,528056.0,12.86,1039526.0,1267.0,787.0,2.0,70.0
Czechia,2022-06-12,0.65,,,,,,,,,
Ecuador,2022-06-12,-0.1833333333333333,153790000.0,4090000.0,784787.0,4.45,1127891.0,11577.0,7194.0,2.0,64.0
El Salvador,2022-06-12,-0.1,2120000.0,939530.0,42767.0,0.66,1599058.0,10934.0,6794.0,1.0,54.0
Estonia,2022-06-12,-0.04166666666666665,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Finland,2022-06-12,0.375,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-06-12,0.03333333333333333,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Georgia,2022-06-12,0.0,199360000.0,430520000.0,79368.0,1.99,861077.0,1165.0,724.0,2.0,59.0
Germany,2022-06-12,-0.036640211640211605,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Greece,2022-06-12,,448320000.0,221450000.0,1340456.0,12.86,1088507.0,1276.0,793.0,3.0,55.0
India,2022-06-12,-0.0625,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-06-12,,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Iran,2022-06-12,0.0,94800000.0,590280000.0,2797235.0,3.33,1325113.0,2586.0,1607.0,1.0,23.0
Ireland,2022-06-12,0.20909090909090908,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-06-12,0.15833333333333333,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
Japan,2022-06-12,0.0,1210000000.0,341490000.0,2770996.0,2.19,808825.0,8172.0,5078.0,3.0,64.0
Kazakhstan,2022-06-12,-0.5125000000000001,806180000.0,424540000.0,3732073.0,19.88,4203899.0,2626.0,1632.0,1.0,48.0
Malaysia,2022-06-12,0.125,276460000.0,136390000.0,3476560.0,10.74,1860037.0,8248.0,5125.0,1.0,
Mali,2022-06-12,0.0,6600000.0,28210000.0,485829.0,2.4,1303511.0,4668.0,2901.0,0.0,54.0
Mexico,2022-06-12,0.0,299680000.0,188570000.0,1197624.0,0.93,11185737.0,10779.0,6698.0,2.0,47.0
Netherlands,2022-06-12,-0.125,962960000.0,2130000000.0,2358333.0,13.76,970403.0,1875.0,1165.0,3.0,77.0
Nigeria,2022-06-12,0.2857142857142857,8410000.0,153650000.0,1308568.0,0.63,1670455.0,4850.0,3014.0,1.0,46.0
North Macedonia,2022-06-12,,,,,,,,,,
Norway,2022-06-12,,372000000.0,38350000.0,852238.0,15.72,191392.0,1972.0,1225.0,3.0,92.0
Pakistan,2022-06-12,0.0,91970000.0,572620000.0,3276580.0,1.48,6328400.0,3787.0,2353.0,1.0,37.0
Panama,2022-06-12,-0.13125,4300000.0,5000000.0,313165.0,7.26,139520.0,10867.0,6752.0,2.0,
Philippines,2022-06-12,0.13392857142857142,65280000.0,107530000.0,225525.0,0.21,6094307.0,8985.0,5583.0,1.0,41.0
Poland,2022-06-12,0.18143939393939393,4890000000.0,4980000000.0,817254.0,2.16,4825096.0,941.0,585.0,2.0,65.0
Portugal,2022-06-12,-0.075,88960000.0,315640000.0,1001963.0,9.83,2081419.0,3270.0,2032.0,2.0,87.0
Russian Federation,2022-06-12,,,,,,,,,,
Saint Lucia,2022-06-12,0.375,,,,,,,,,
Sierra Leone,2022-06-12,0.0,231790.0,6680000.0,53746.0,0.67,152486.0,5980.0,3716.0,2.0,71.0
Somalia,2022-06-12,-0.1,3490000.0,21610000.0,58590.0,0.37,2034221.0,5014.0,3116.0,0.0,44.0
South Africa,2022-06-12,0.2,95950000.0,21870000.0,2860495.0,4.82,914901.0,8816.0,5478.0,2.0,75.0
Spain,2022-06-12,0.0,950390000.0,1640000000.0,6842202.0,14.63,1489823.0,2880.0,1790.0,3.0,76.0
Sri Lanka,2022-06-12,0.2857142857142857,37610000.0,23320000.0,40254.0,0.19,1960025.0,6458.0,4013.0,2.0,42.0
Sudan,2022-06-12,,9180000.0,53030000.0,1379147.0,3.15,2104887.0,3950.0,2454.0,0.0,
Sweden,2022-06-12,0.015873015873015872,717160000.0,106080000.0,2003908.0,19.84,327581.0,1533.0,953.0,3.0,88.0
Switzerland,2022-06-12,0.0,1620000000.0,212250000.0,2491249.0,28.79,713623.0,1722.0,1070.0,3.0,
Trinidad and Tobago,2022-06-12,0.0,,,,,,,,,
Turkey,2022-06-12,0.0,3150000000.0,4000000000.0,6052652.0,7.18,3411408.0,1097.0,682.0,1.0,
Ukraine,2022-06-12,0.05638314967860423,,,,,,,,,
United Kingdom,2022-06-12,0.13025657213157213,1080000000.0,1050000000.0,9359587.0,13.79,4732510.0,2470.0,1535.0,3.0,78.0
United States,2022-06-12,0.05011804117782379,3410000000.0,1550000000.0,50632836.0,15.28,2996223.0,9158.0,5691.0,3.0,72.0
"Venezuela, Bolivarian Republic of",2022-06-12,,,,,,,,,,
Viet Nam,2022-06-12,-0.15,,,,,,,,,
Albania,2022-06-13,,6810000.0,39770000.0,48810.0,1.7,1250451.0,1181.0,734.0,1.0,56.0
Armenia,2022-06-13,0.8,24500000.0,130870000.0,190349.0,6.42,958190.0,1437.0,893.0,2.0,68.0
Australia,2022-06-13,0.02916666666666665,154870000.0,61330000.0,7685860.0,30.14,598765.0,12983.0,8067.0,3.0,73.0
Austria,2022-06-13,0.0,828920000.0,904650000.0,1738183.0,19.3,600740.0,1239.0,770.0,2.0,76.0
Bahamas,2022-06-13,0.2166666666666666,12600.0,197610.0,63583.0,16.17,53793.0,9211.0,5723.0,,
Bangladesh,2022-06-13,,123310000.0,250570000.0,2115408.0,1.28,7401763.0,5813.0,3612.0,1.0,36.0
Belgium,2022-06-13,0.15277777777777782,724740000.0,650160000.0,2005479.0,17.3,577463.0,1934.0,1202.0,3.0,78.0
Bhutan,2022-06-13,0.0,,9880.0,53612.0,6.95,51998.0,5530.0,3436.0,3.0,
Brazil,2022-06-13,0.0,371310000.0,189410000.0,1079708.0,0.51,1897128.0,10687.0,6641.0,2.0,
British Indian Ocean Territory,2022-06-13,-0.0416666666666666,,,,,,,,,
Bulgaria,2022-06-13,-0.01666666666666665,514730000.0,781770000.0,184363.0,2.65,1683626.0,767.0,477.0,2.0,59.0
Cabo Verde,2022-06-13,,,,,,,,,,
Canada,2022-06-13,0.07361111111111113,251690000.0,155870000.0,8049323.0,21.33,1292329.0,7745.0,4813.0,3.0,
Central African Republic,2022-06-13,0.0,486980.0,1390000.0,88546.0,1.83,816668.0,4744.0,2948.0,1.0,56.0
Chile,2022-06-13,0.0,53730000.0,11210000.0,1645015.0,8.61,643800.0,13753.0,8546.0,3.0,60.0
China,2022-06-13,0.0,10640000000.0,7990000000.0,1039675.0,0.07,10461170.0,5947.0,3695.0,0.0,25.0
Colombia,2022-06-13,-0.5,80770000.0,207300000.0,1905393.0,3.74,3024273.0,10754.0,6682.0,2.0,42.0
Cuba,2022-06-13,0.0,1590000.0,3490000.0,3024.0,0.03,1757300.0,9538.0,5927.0,0.0,27.0
Cyprus,2022-06-13,,32570000.0,46310000.0,190366.0,15.77,173210.0,1485.0,923.0,3.0,65.0
Czechia,2022-06-13,-0.0259259259259259,,,,,,,,,
Djibouti,2022-06-13,,3110000.0,82550000.0,119738.0,12.12,18365.0,4200.0,2610.0,1.0,35.0
Estonia,2022-06-13,-0.2666666666666666,173870000.0,163200000.0,199277.0,15.02,206631.0,1205.0,749.0,3.0,19.0
Finland,2022-06-13,-0.0625,303210000.0,108100000.0,386052.0,6.97,311889.0,1544.0,959.0,3.0,88.0
France,2022-06-13,0.125,1730000000.0,850250000.0,8524876.0,13.06,2341908.0,2183.0,1356.0,3.0,78.0
Georgia,2022-06-13,0.0,199360000.0,430520000.0,79368.0,1.99,861077.0,1165.0,724.0,2.0,59.0
Germany,2022-06-13,-0.016969696969696958,6070000000.0,2790000000.0,15762457.0,18.81,3855268.0,1514.0,941.0,3.0,82.0
Ghana,2022-06-13,0.12916666666666665,129940000.0,136990000.0,476412.0,1.53,1004324.0,5415.0,3365.0,2.0,67.0
Greece,2022-06-13,,448320000.0,221450000.0,1340456.0,12.86,1088507.0,1276.0,793.0,3.0,55.0
Haiti,2022-06-13,0.0,160800.0,36590000.0,18884.0,0.17,1769671.0,9389.0,5834.0,1.0,64.0
India,2022-06-13,0.6,934540000.0,2510000000.0,4878704.0,0.35,17869492.0,5238.0,3255.0,1.0,
Indonesia,2022-06-13,,414610000.0,734950000.0,355505.0,0.13,4601369.0,9539.0,5927.0,2.0,
Ireland,2022-06-13,0.5,228730000.0,97900000.0,871256.0,17.64,734317.0,2783.0,1729.0,3.0,88.0
Italy,2022-06-13,0.24666666666666667,2620000000.0,3240000000.0,6386998.0,10.56,3258831.0,1623.0,1008.0,3.0,
